covtype|rpart|1|100|2|0.0249999999999986|0.542999999999999|0.472380231147217|0.449022484419057
covtype|rpart|1|100|3|1.268|0.492000000000001|0.498704852714646|0.576019292793632
covtype|rpart|1|100|5|0.00900000000000034|0.506|0.484367873462819|0.476279212522471
covtype|rpart|1|100|7|4.511|0.484000000000002|0.507276059998451|0.379827113176072
covtype|rpart|1|1000|2|0.0139999999999993|0.489000000000001|0.472853540786382|0.226719506273398
covtype|rpart|1|1000|3|0.0210000000000008|0.506999999999998|0.490761856406461|0.36729302832244
covtype|rpart|1|1000|5|0.0250000000000021|0.524999999999999|0.673700334758999|0.640365654263489
covtype|randomForest_r0_n1|1|100|2|0.166999999999996|0.0159999999999854|0.52996|0.493490785314792
covtype|randomForest_r0_n5|1|100|2|0.160000000000014|0.0139999999999986|0.53438|0.526266073461721
covtype|randomForest_r0_n10|1|100|2|0.168999999999994|0.0149999999999977|0.5104|0.495088968006231
covtype|randomForest_r1_n10|1|100|2|0.159000000000003|0.0149999999999864|0.49536|0.513370692859712
covtype|randomForest_r0_n10|1|100|3|0.174000000000001|0.0149999999999864|0.53153|0.50035111167486
covtype|randomForest_r1_n10|1|100|3|0.163999999999999|0.0159999999999854|0.54537|0.554045595794509
covtype|randomForest_r0_n10|1|100|5|0.173000000000013|0.0160000000000196|0.55065|0.54930609489038
covtype|randomForest_r1_n10|1|100|5|0.18399999999998|0.0160000000000196|0.55221|0.55981284507715
covtype|randomForest_r0_n10|1|100|7|0.175|0.0159999999999968|0.56094|0.545200594972713
covtype|randomForest_r1_n10|1|100|7|0.176999999999987|0.0110000000000127|0.57577|0.580007660094274
covtype|randomForest_r0_n10|1|1000|7|0.207000000000005|0.0189999999999827|0.63475|0.623081432324566
covtype|randomForest_r1_n10|1|1000|7|0.221000000000004|0.0170000000000186|0.62138|0.606118250592386
covtype|randomForest_r0_n10|1|10000|7|0.507000000000005|0.0190000000000168|0.72456|0.715100580907847
covtype|randomForest_r1_n10|1|10000|7|0.406000000000017|0.01400000000001|0.71976|0.708824979165437
covtype|randomForest_r0_n10|200|10000|7|58.53|0.251999999999975|0.84501|0.839264974842576
covtype|randomForest_r1_n10|200|10000|7|53.7940000000001|0.245000000000005|0.83938|0.833828310153562
covtype|randomForest_r0_n10|500|10000|7|156.115|0.618000000000029|0.84588|0.840371643562182
covtype|randomForest_r1_n10|500|10000|7|138.183|0.599000000000069|0.84006|0.834631338096512
covtype|randomForest_r0_n10|700|10000|7|210.971|0.850999999999658|0.8466|0.840978974184173
covtype|rpart|1|1000|7|6930.253|0.350000000000637|0.63964|0.586765230781095
covtype|randomForest_r0_n50|1|100|2|0.0369999999998981|0.00399999999999636|0.54455|0.512677078979976
covtype|randomForest_r1_n1|1|100|2|0.0359999999999673|0.0070000000001528|0.519|0.521672248417306
covtype|randomForest_r1_n50|1|100|2|0.0340000000000146|0.00800000000008367|0.5724|0.552359618586325
covtype|randomForest_r0_n1|1|100|5|0.0380000000000109|0.00299999999997453|0.5681|0.576150648517278
covtype|randomForest_r0_n50|1|100|5|0.0440000000001419|0.00299999999997453|0.62995|0.606086987811801
covtype|randomForest_r1_n1|1|100|5|0.0420000000000982|0.00199999999995271|0.55475|0.562324697751157
covtype|randomForest_r1_n50|1|100|5|0.0369999999999891|0.00199999999995271|0.62515|0.650500717056179
covtype|randomForest_r0_n1|1|100|7|0.0460000000001855|0.00500000000001819|0.57505|0.564710711160428
