lr|bagging|0.936125|0.987667685196502|23.166|6.84099999999999
lr|naivebayes|0.658775|0.871876459176573|1.36189999999951|93.7493000000004
lr|naivebayes_l1|0.6432|0.82880395007472|1.3630000000001|88.1213000000007
lr|naivebayes_l10|0.624575|0.852294600716933|1.35599999999977|86.1450000000001
lr|randomForest|0.9003|0.955857415522151|0.795000000000005|0.0470000000000141
lr|randomForest_r0_n1|0.96715|0.993957471809821|23.5139999999998|0.422999999999593
lr|randomForest_r0_n10|0.948975|0.990540220506264|22.2479999999996|0.359999999999127
lr|randomForest_r0_n5|0.9585|0.991478631596421|24.509|0.379999999999927
lr|randomForest_r0_n50|0.90615|0.96466888689536|18.5249999999999|0.246000000000004
lr|randomForest_r1_n1|0.9637|0.992107543518709|19.4050000000001|0.40199999999968
lr|randomForest_r1_n10|0.9419|0.988613299387875|17.6819999999998|0.31900000000096
lr|randomForest_r1_n5|0.9524|0.992099582369119|20.3220000000003|0.362000000000262
lr|randomForest_r1_n50|0.889425|0.953059022663762|14.879|0.233000000000266
lr|rpart|0.618|0.89315673738812|111.2548|5.56169999999993
lr|rpart_cms10_ccp1|0.0396|0.0787704130643612|0.451499999999578|4.93369999999959
lr|rpart_cms30_ccp0001_cmd15|0.8115|0.882563168546076|23.0308000000001|4.52249999999985
dccc|bagging|0.831616666666667|0.899286479466693|111.868|30.0059999999994
dccc|naivebayes|0.816866666666667|0.893264275923976|1.18699999999881|100.648200000001
dccc|naivebayes_l1|0.809166666666666|0.883349734820691|1.44799999999959|113.269299999999
dccc|naivebayes_l10|0.805683333333333|0.883173611435274|1.30089999999982|101.865100000001
dccc|randomForest|0.811516666666667|0.887398829733539|0.829999999999984|0.0689999999999941
dccc|randomForest_r0_n1|0.82325|0.893244430719234|60.224|0.807999999999993
dccc|randomForest_r0_n50|0.822766666666667|0.893151340285104|35.4809999999996|0.450000000000182
dccc|randomForest_r1_n1|0.823266666666667|0.893298596026546|53.8949999999993|0.651000000000113
dccc|randomForest_r1_n50|0.822983333333333|0.893321597681473|29.9520000000006|0.410000000000036
dccc|rpart|0.82235|0.894731145889701|19.9351999999988|5.61689999999944
dccc|rpart_cms10_ccp1|0.7765|0.874190824655221|1.72740000000122|5.47270000000135
dccc|rpart_cms30_ccp0001_cmd15|0.811766666666667|0.890786775442597|26.952199999999|5.73669999999984
